policy_id,customer_id,age,gender,marital_status,number_of_dependents,annual_income_gbp,health_status,smoking_status,policy_type,sum_assured_gbp,monthly_premium_gbp,distribution_channel,policy_start_date,months_in_arrears,policy_status
POL-264EAAFF,eb-ec52-4b78-8483-66a0c9456532,47,Female,Single,0,49000,Good,Non-smoker,Term Assurance,100000,56.1,Bancassurance,2020-04-10,0,Active
POL-143ED3FF,18-6211-477a-a849-235490f8889e,38,Female,Married,2,99000,Excellent,Non-smoker,Whole of Life,180000,40.7,Bancassurance,2010-03-31,0,Active
POL-8E0838DD,98-b7d3-43ec-a1ec-280da8095fc0,28,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,45.8,IFA,2016-04-21,0,Active
POL-A0CA2DE5,b1-afb6-4ac7-8c11-c999f30d43ae,33,Male,Married,2,92000,Excellent,Non-smoker,Whole of Life (Flexible Premium),420000,95.6,IFA,2019-07-21,0,Active
POL-210258D6,44-4fb0-46df-81be-40e72d640a57,26,male,Married,1,88000,Excellent,Non-smoker,Term Assurance,550000,240.0,Direct,2008-06-14,0,Active
POL-610E4B5C,80-e882-4c3d-b067-57181e9fefa9,42,Female,Married,3,190000,Good,Non-smoker,Whole of Life (Flexible Premium),400000,214.9,IFA,2006-05-08,0,Claimed
POL-9F8EB961,49-974f-4e30-82b6-59feafd87ab7,60,Male,Widowed,1,98000,Fair,Former smoker,Whole of Life,420000,144.2,Direct,2003-02-01,0,Active
POL-D8926C4E,93-95ff-40fa-8110-2136be958ea0,53,Male,Widowed,1,68000,Fair,Former smoker,Investment-Linked Life,700000,225.3,Online,2005-05-26,0,Active
POL-FD6806E7,8d-08cc-4536-bd56-d26ca2b97ea3,53,Male,Married,1,64000,Good,Non-smoker,Term Assurance,380000,61.1,Direct,2003-09-23,0,Active
POL-20D51665,b8-c6ef-4580-95e7-5c0576d309da,48,Male,Divorced,2,42000,Excellent,Non-smoker,Whole of Life (Flexible Premium),900000,158.6,Direct,2012-05-09,0,Active
POL-398795FD,a4-baa6-42c7-a3c2-c8cbd06f47a7,48,Female,Married,2,180000,Good,Non-smoker,Whole of Life,500000,488.8,IFA,2018-02-17,0,Active
POL-DFADA47E,47-52bc-46b4-b5f4-0f8138267446,26,Male,Married,0,64000,Fair,Non-smoker,Term Assurance,100000,37.1,Direct,2004-06-26,0,Active
POL-23C04660,3e-f62d-452e-84db-9cff7a078ee8,65,Male,Married,2,154000,Fair,Former smoker,Investment-Linked Life,360000,185.5,Direct,2006-10-27,0,Active
POL-06AFCFE0,02-ad85-4750-b259-882bf275ce99,29,Male,Single,0,54000,Good,Non-smoker,Term Assurance,100000,60.4,Direct,2024-05-29,0,Active
POL-F23D567B,1d-3394-4ad9-8031-198f051f773b,27,Female,Single,0,76000,Excellent,Non-smoker,Term Assurance,100000,110.1,IFA,2001-10-05,6,Lapsed
POL-2C3242DC,f8-1f0c-4a59-b298-cb01bc9fd1c7,29,Male,Married,1,52000,Excellent,Former smoker,Term Assurance,100000,64.4,Bancassurance,2015-05-15,0,Active
POL-380DE235,53-2b59-44af-98b0-85fce3c20234,26,Female,Single,0,56000,Good,Non-smoker,Term Assurance,150000,24.0,Online,2005-11-17,0,Active
POL-7A2A00E2,fa-13eb-41df-9d45-a4ba0c28b233,31,Female,Married,0,64000,Good,Non-smoker,Term Assurance,130000,55.5,Direct,2001-12-29,0,Active
POL-C4C3FAB9,64-dfa6-496c-9043-fd20b4312e94,37,Female,Married,0,54000,Excellent,Non-smoker,Term Assurance,130000,65.9,Direct,2023-03-01,0,Claimed
POL-EC1C7561,ec-a84e-461c-a12e-f682a7fadd25,26,Male,Single,0,54000,Good,Non-smoker,Term Assurance,180000,40.7,Bancassurance,2004-05-12,1,Matured
POL-3F86E84C,0c-2fca-4705-9ebf-9c61791a94b7,26,Female,Single,0,48000,Excellent,Non-smoker,Term Assurance,120000,63.4,Direct,2018-01-18,0,Active
POL-3C8C2DC4,91-da59-4d81-8bf2-3b1ce719fbc9,28,Female,Married,2,68000,Excellent,Non-smoker,Term Assurance,320000,113.2,Bancassurance,2019-10-20,3,Active
POL-19483A80,c7-1047-4bac-a931-228982388227,44,Female,Divorced,2,83000,Good,Non-smoker,Term Assurance,600000,69.2,Direct,2004-09-01,2,Active
POL-CFB53F37,94-b255-4110-b500-9295740acfed,29,Female,Single,0,48000,Good,Non-smoker,Term Assurance,100000,52.3,Direct,2017-06-25,0,Active
POL-352A3851,d4-0b84-48ae-b6fb-6cb378180a5d,26,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,55.5,Direct,2006-06-16,0,Active
POL-D155CC78,36-bfae-4a0e-8ece-8fb83dbc7179,27,Female,Single,0,48000,Excellent,Non-smoker,Term Assurance,160000,42.4,Direct,2001-12-11,0,Active
POL-24CB736F,8d-a0bb-409b-a38a-a5dc4b2c9509,28,Female,Married,2,98000,Good,Non-smoker,Term Assurance,220000,74.4,IFA,2017-08-30,0,Active
POL-783A607E,43-1016-4ee9-9a30-e90eed79f7c6,63,Female,Married,1,58000,Good,Non-smoker,Term Assurance,160000,60.5,IFA,2017-07-15,0,Active
POL-81914A7E,19-8fe1-4971-ad9f-0c592e74a40c,130,Female,Divorced,0,86000,Good,Non-smoker,Term Assurance,220000,38.4,Direct,2003-10-28,0,Active
POL-2633296E,d4-0c61-4c49-9b5b-b25f1fa4c2c6,27,Female,Married,1,54000,Good,Non-smoker,Term Assurance,180000,55.8,Bancassurance,2023-08-19,0,Active
POL-A510D52A,7e-e88c-457b-8da4-ba59caaabd50,65,Male,Married,3,115000,Fair,Non-smoker,Whole of Life (Flexible Premium),1200000,323.8,Direct,2022-03-25,0,Active
POL-A8F7AD61,d4-0422-46cc-b8a9-da8c4dfefe74,27,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,140000,52.0,Online,2014-08-12,0,Active
POL-7F8980B9,75-1823-434c-9056-8975fede5e1a,54,Female,Divorced,2,135000,Good,Former smoker,Whole of Life (Flexible Premium),520000,211.7,IFA,2022-05-18,2,Active
POL-AE57B864,04-bcba-4852-a211-7d6f6b94d0e4,26,Female,Single,0,42000,Good,Non-smoker,Term Assurance,140000,65.3,Direct,2004-05-28,0,Active
POL-8FC4AED1,49-426b-4d9b-92f9-f22282c560b7,48,Female,Married,0,97000,Good,Non-smoker,Whole of Life,500000,261.6,IFA,2000-06-14,1,Active
POL-37DD07B0,ca-54f9-4c0d-bb6a-4ec5ff641148,28,Male,Married,2,58000,Fair,Non-smoker,Term Assurance,180000,65.0,IFA,2002-11-09,0,Active
POL-EDBCF1FD,79-148b-478f-a07c-9c5bccbedb5f,35,Female,Married,1,72000,Good,Former smoker,Investment-Linked Life,650000,321.5,Bancassurance,2018-05-05,0,Active
POL-D21D7845,62-3b25-4f5a-bcde-c08cb13f6693,53,Female,Married,2,90000,Fair,Former smoker,Whole of Life (Flexible Premium),1200000,73.9,Bancassurance,2018-01-15,0,Active
POL-3DFC52CA,08-b908-4340-929b-9ef6d98a061d,33,female,Single,0,42000,Excellent,Non-smoker,Term Assurance,100000,68.2,Bancassurance,2024-04-28,0,Active
POL-6B92407E,f7-890d-4797-b6b4-0355249f9b65,35,Male,Married,3,98000,Good,Non-smoker,Term Assurance,250000,214.5,Bancassurance,2001-01-18,0,Matured
POL-6E016AFD,9b-f31a-4def-9684-1d83e98f996b,48,Male,Married,2,98000,Excellent,Former smoker,Whole of Life (Flexible Premium),650000,115.2,Direct,2008-01-07,0,Active
POL-8B44FF84,f1-cf4f-4034-aab9-bc578e46c230,-5,Female,Single,0,48000,Good,Non-smoker,Term Assurance,150000,52.2,IFA,2020-01-08,1,Active
POL-84141C96,75-1ede-4ee1-b0d1-3cf769062347,65,Female,Married,2,125000,Fair,Former smoker,Whole of Life,820000,120.3,Online,2008-03-11,0,Active
POL-DB99849E,61-f2b4-48e0-a6ea-40dd16e8d64d,32,Female,Married,2,94000,Excellent,Non-smoker,Term Assurance,100000,61.2,Bancassurance,2000-11-08,0,Active
POL-92C57AC9,db-e14e-44c2-a806-8d114d5ee48b,50,Male,Married,2,172000,Fair,Current smoker,Investment-Linked Life,300000,65.6,Online,2019-07-18,1,Active
POL-E3A00349,8e-9263-4edb-8e9e-f9ee454a394b,30,Female,Single,0,46000,Good,Non-smoker,Term Assurance,100000,58.9,IFA,2001-04-22,0,Active
POL-74B74B98,9f-d7c7-4cf6-a742-734387b2cc7c,65,Male,Widowed,1,72000,Fair,Former smoker,Whole of Life,400000,89.3,Direct,2003-04-20,0,Matured
POL-CE6A1655,e0-9ea6-481d-8e52-6a88b67f2102,29,Male,Married,1,54000,Good,Non-smoker,Term Assurance,280000,96.3,Bancassurance,2014-01-11,0,Active
POL-189AF31E,66-f20a-49a5-809d-d14ecea50e2f,38,Female,Married,1,78000,Excellent,Non-smoker,Term Assurance,350000,68.0,Direct,2023-08-06,2,Active
POL-B946543E,bf-a659-4ae3-92c3-4defdbfd07dd,60,Male,Married,2,125000,Good,Non-smoker,Term Assurance,400000,345.8,IFA,2013-02-09,0,Active
POL-EB04F1E7,d8-39bb-4a05-aa37-c27c252c3006,52,Male,Married,3,66000,Good,Non-smoker,Whole of Life (Flexible Premium),400000,102.6,IFA,2010-07-26,0,Active
POL-D4FC4AB1,72-c40c-4f86-b352-87732c63f7ae,33,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,100000,52.8,IFA,2017-05-06,0,Active
POL-682E6571,53-ded2-4f1c-950e-a7563641a8e4,30,Female,Single,0,53000,Excellent,Non-smoker,Term Assurance,120000,67.4,IFA,2000-11-09,1,Active
POL-F36365ED,6e-204e-49bc-bfa8-22fcd1f99886,63,Male,Married,2,70000,Fair,Current smoker,Whole of Life (Flexible Premium),400000,661.7,Direct,2000-11-28,0,Claimed
POL-3EE4C7DA,a7-5b1d-4d69-ad02-2b7da416a499,38,Female,Married,2,98000,Excellent,Non-smoker,Investment-Linked Life,200000,158.6,Direct,2023-10-05,12,Lapsed
POL-1C6B825E,e0-0ea3-452a-966d-9775adda33cc,54,Male,Married,3,88000,Excellent,Non-smoker,Term Assurance,160000,114.7,IFA,2015-07-28,0,Active
POL-79E3F1BE,27-9493-4ccf-a97e-8c4692276195,26,Male,Married,1,98000,Fair,Non-smoker,Whole of Life (Flexible Premium),420000,187.1,Direct,2006-01-19,0,Active
POL-70209308,a0-25df-41f9-8350-9a409aacaa69,63,Male,Widowed,1,88000,Fair,Former smoker,Whole of Life,400000,183.6,Direct,2002-01-25,0,Active
POL-A9EE40B1,21-8cf3-479d-8e26-1e008e4252fb,63,Male,Widowed,0,52000,Fair,Non-smoker,Term Assurance,100000,61.3,Direct,2014-08-20,0,Active
POL-2B27832E,a1-0092-4e02-a645-38a21aabd815,40,Female,Married,0,78000,Excellent,Non-smoker,Term Assurance,300000,320.2,IFA,2018-04-05,2,Active
POL-A8108B24,e7-e154-4a8b-bef0-b73a9417422a,28,Male,Married,0,60000,Good,Non-smoker,Whole of Life (Flexible Premium),600000,218.6,Bancassurance,2011-01-31,0,Active
POL-4941096F,fa-a6e5-481c-b16b-bd8307b648cc,33,Male,Married,0,158000,Excellent,Non-smoker,Term Assurance,400000,120.1,IFA,2006-10-24,0,Active
POL-C75FCEA3,ed-393a-412b-8f7b-72039223fb42,38,Male,Single,1,61000,Excellent,Non-smoker,Whole of Life,100000,262.9,Online,2015-07-07,0,Active
POL-3B0FA73C,a2-e5de-4acb-a5d4-c680833262e1,39,Female,Single,0,58000,Excellent,Non-smoker,Term Assurance,120000,56.2,Online,2000-07-08,0,Matured
POL-C662FCED,c6-0c7c-4eb2-b914-c2b1c059b795,26,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,150000,52.6,Online,2001-10-09,0,Active
POL-07993934,7b-2588-4981-b0b3-155703606aca,29,Female,Single,0,50000,Good,Current smoker,Term Assurance,100000,71.0,IFA,2012-03-13,0,Active
POL-D054F9C2,ec-13d7-40fb-af9c-5ec6aa344767,40,Male,Married,1,98000,Good,Non-smoker,Whole of Life (Flexible Premium),720000,113.2,IFA,2004-12-12,0,Matured
POL-29062D72,51-7bbe-4caa-ac16-2bbd5ac98e0f,28,Male,Widowed,1,98000,Fair,Non-smoker,Whole of Life,400000,105.4,IFA,2016-09-04,0,Active
POL-F4B18F51,d0-62b8-42df-b881-96e53b9cc6c6,46,Male,Married,1,54000,Good,Former smoker,Term Assurance,230000,44.9,IFA,2011-10-06,0,Active
POL-358776C6,36-d2a1-4383-9209-e4e26b74b6b2,52,Female,Married,3,132000,Good,Non-smoker,Whole of Life,400000,120.9,IFA,2021-02-25,0,Active
POL-E823E31C,67-836f-4d73-8adc-9428bb61cde1,52,Male,Widowed,1,60000,Good,Non-smoker,Whole of Life (Flexible Premium),400000,89.2,Direct,2017-12-04,0,Active
POL-D13603FE,eb-124b-4450-b36b-86e5ce4db510,41,Female,Married,0,73000,Good,Non-smoker,Term Assurance,300000,96.4,Online,2000-03-31,0,Matured
POL-CD724D23,16-e83f-45ca-ac8b-b63f3a92f8b0,44,Male,Married,1,68000,Excellent,Non-smoker,Whole of Life,250000,131.9,IFA,2008-04-25,0,Active
POL-E3E12E23,7c-7c17-4c5f-bcd2-72ebb676cd6a,33,Male,Married,1,94000,Excellent,Non-smoker,Term Assurance,260000,34.5,IFA,2007-08-24,3,Active
POL-C97D31E3,8b-0cf9-4722-b414-335bf130eb73,62,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,65.4,Direct,2007-01-11,0,Active
POL-D84F444A,4b-12ad-4fef-a439-8dc6d64d2bc2,52,Female,Married,3,63000,Good,Non-smoker,Whole of Life,400000,269.8,IFA,2019-02-24,1,Active
POL-8C71AF9D,71-1322-41a1-9d02-31c1373d16b0,28,Male,Single,0,52000,Fair,Former smoker,Term Assurance,150000,66.9,Direct,2009-09-26,1,Active
POL-02F69C08,02-cbc2-48ed-8aba-a85b4bf4a2ad,39,Female,Married,2,56000,Good,Non-smoker,Term Assurance,260000,71.1,Online,2016-03-17,0,Active
POL-31000D98,49-c0f0-49ea-9526-11183c5fc4b1,26,Male,Married,0,52000,Good,Former smoker,Whole of Life (Flexible Premium),800000,125.6,Bancassurance,2008-12-13,0,Active
POL-05873D4D,4b-c5bb-4005-92cd-bfa4a73474a1,29,Male,Single,0,52000,Excellent,Non-smoker,Term Assurance,200000,50.7,IFA,2006-01-02,1,Active
POL-179EAD37,13-6bd8-4dfb-adda-82b67418b2bf,63,Female,Single,0,64000,Fair,Non-smoker,Term Assurance,150000,71.2,IFA,2014-12-08,0,Active
POL-22A7C809,c6-e1bd-4fdd-9686-10287ea84699,28,Female,Single,0,52000,Good,Non-smoker,Term Assurance,180000,60.0,Bancassurance,2006-04-21,0,Active
POL-2ACA5C4D,6b-a299-4814-ab38-170885f29d50,34,Male,Married,2,88000,Good,Non-smoker,Term Assurance,280000,60.0,Bancassurance,2023-11-03,0,Active
POL-D4E8F551,6b-639e-4d20-807b-08227dc80596,41,Female,Divorced,2,168000,Fair,Non-smoker,Term Assurance,300000,89.8,Bancassurance,2019-12-03,0,Active
POL-BD8236FA,c3-161d-43f8-984a-e1b5891b1b14,48,Male,Married,2,98000,Good,Non-smoker,Whole of Life (Flexible Premium),400000,327.8,Online,2010-10-18,0,Active
POL-67B14FD9,5f-428c-4dd9-bb73-d7c6702fb14c,59,Female,Married,1,180000,Good,Current smoker,Whole of Life (Flexible Premium),710000,313.1,Bancassurance,2002-09-06,0,Active
POL-5538DCDB,71-ccdc-43d8-8e7e-c07734ff40b7,32,Male,Married,2,56000,Excellent,Non-smoker,Term Assurance,480000,236.4,Direct,2005-05-07,0,Active
POL-2A914CC8,3c-f479-4b08-9a23-df4ec31b7c2d,38,Male,Divorced,0,76000,Excellent,Non-smoker,Term Assurance,130000,56.7,Direct,2008-07-09,0,Active
POL-53F8EBB4,06-47f1-43f7-9f03-3cd2fb23a85d,58,Male,Married,3,125000,Fair,Former smoker,Whole of Life (Flexible Premium),450000,325.3,Bancassurance,2016-05-17,0,Active
POL-F272D8D6,b8-1142-4c26-bed3-6c4a8cd6135a,28,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,130000,75.9,IFA,2011-09-06,0,Active
POL-87171C68,00-62af-4155-b7da-4e676ba982ae,44,Female,Married,1,82000,Excellent,Non-smoker,Whole of Life (Flexible Premium),600000,52.7,Bancassurance,2016-08-24,0,Active
POL-2D841BED,bd-a234-4df0-b911-b25e19d8891d,37,Male,Single,0,58000,Good,Non-smoker,Term Assurance,150000,55.3,Bancassurance,2010-10-12,2,Active
POL-0BC04D1B,97-c119-4a42-a2d7-b39358659a52,32,Male,Married,2,78000,Excellent,Non-smoker,Whole of Life (Flexible Premium),500000,421.5,IFA,2009-01-21,0,Active
POL-24AE4385,e7-1dc1-4def-89e6-a4975952c0fb,36,Male,Married,2,98000,Excellent,Non-smoker,Whole of Life (Flexible Premium),420000,424.8,Direct,2017-03-07,8,Active
POL-9DCD093D,d3-7df8-457d-b7f2-a4e7ed9ae89a,36,Female,Single,0,72000,Excellent,Non-smoker,Term Assurance,250000,58.1,IFA,2014-10-18,0,Active
POL-8C22A042,c5-a7c9-48f5-92f9-e6c41aea7d7a,52,Female,Married,3,140000,Excellent,Non-smoker,Whole of Life,500000,96.9,Bancassurance,2006-02-02,0,Active
POL-CF59FD50,91-acde-405a-a26e-0e8c39e08c61,52,Female,Married,3,98000,Good,Non-smoker,Whole of Life (Flexible Premium),500000,143.6,Direct,2006-04-02,0,Active
POL-FABD28AE,89-b415-447b-b57a-f1a3c43edf0a,37,Male,Single,0,77000,Excellent,Non-smoker,Term Assurance,120000,45.9,IFA,2003-06-03,3,Active
POL-BCBE5A7B,c7-15c4-4792-9357-c8a956973c8f,62,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,180000,45.2,Online,2010-07-05,0,Active
POL-5D813FEA,d2-9e44-4d80-8bce-efd2fdc7446c,48,Male,Widowed,2,102000,Excellent,Non-smoker,Term Assurance,400000,96.7,Bancassurance,2020-07-22,3,Active
POL-3433BB78,e0-3307-4d15-aa66-d79028b17702,52,Male,Married,3,120000,Good,Former smoker,Whole of Life,700000,323.9,Direct,2003-12-10,0,Active
POL-836601F1,83-02dd-410b-92cc-987c297687d2,47,Female,Married,2,42000,Excellent,Non-smoker,Whole of Life,300000,96.4,Bancassurance,2001-01-18,0,Active
POL-0357724C,33-4dac-4627-abb1-524608f72aa4,38,Female,Married,1,79000,Excellent,Non-smoker,Term Assurance,260000,112.3,IFA,2003-07-10,0,Active
POL-3319DFB3,7f-c940-443a-aa02-caa65029dd9a,53,Male,Married,3,98000,Good,Current smoker,Whole of Life,700000,580.3,Online,2012-03-14,2,Active
POL-05AA3201,53-f0c5-4291-8ef3-dc2569e0230d,39,Male,Married,3,86000,Excellent,Non-smoker,Whole of Life (Flexible Premium),720000,186.5,IFA,2011-08-05,0,Active
POL-E52CB4C2,d2-8060-4e11-9e1f-8af9e3b57a0a,28,Female,Married,1,42000,Good,Non-smoker,Term Assurance,180000,60.6,IFA,2016-05-08,0,Active
POL-CAC10385,aa-01fa-4a09-b937-0cbcf28ff368,55,Female,Married,3,150000,Fair,Non-smoker,Whole of Life,1200000,518.9,Online,2015-05-22,1,Active
POL-A62495C5,32-9eca-4548-8c56-20e6f6480360,41,Male,Married,2,96000,Good,Non-smoker,Term Assurance,250000,96.1,IFA,2022-02-26,0,Active
POL-1FCBCF97,e5-d29a-4c03-811e-845ebba53655,41,Male,Married,2,62000,Excellent,Non-smoker,Term Assurance,200000,95.0,Direct,2012-06-17,0,Active
POL-6170CD8A,9b-6439-48f5-9482-aa8b1d0f83ad,41,Male,Married,1,58000,Good,Non-smoker,Whole of Life (Flexible Premium),200000,264.4,IFA,2023-07-17,1,Active
POL-483B1C82,6e-59f7-4c1f-b083-f90872860de3,29,Female,Single,0,46000,Excellent,Non-smoker,Term Assurance,120000,50.1,Bancassurance,2011-09-03,0,Active
POL-B6F980F4,a2-4348-4ca0-941a-707ba4ef7c76,34,Female,Single,0,66000,Excellent,Non-smoker,Term Assurance,260000,70.0,Direct,2002-05-24,0,Active
POL-49EA21A1,24-b000-4ca2-9d87-3b9ceca1a9d7,130,Male,Married,2,178000,Excellent,Current smoker,Whole of Life (Flexible Premium),350000,89.6,Direct,2001-02-28,0,Active
POL-E18C5E3D,d8-263b-434e-b95c-2e4ebce2b801,65,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,55.4,Online,2010-01-19,0,Active
POL-A77FA56B,b1-8f02-4a09-9111-4163d8467f84,60,Male,Divorced,1,164000,Good,Non-smoker,Whole of Life,1200000,183.6,Bancassurance,2023-07-09,0,Active
POL-978F007A,27-d46e-4624-8eb1-48cc1402f6d0,27,Male,Single,0,42000,Excellent,Non-smoker,Term Assurance,200000,30.6,IFA,2011-03-24,0,Active
POL-E91D4100,b3-e90d-4acf-85af-27902d578442,50,Female,Single,0,68000,Excellent,Non-smoker,Term Assurance,150000,55.1,Direct,2020-03-02,0,Active
POL-E33D048D,b3-6de3-470e-86b8-0568cc2d6635,31,Male,Single,0,54000,Good,Non-smoker,Term Assurance,120000,61.3,IFA,2000-01-21,0,Active
POL-E680AAB5,35-abdb-4ba6-916c-0f45e6ee862d,55,Male,Married,2,100000,Good,Non-smoker,Whole of Life,300000,205.6,Online,2001-07-15,2,Active
POL-8BA085EE,15-083f-4f50-9b87-2ea9043557cd,33,Male,Married,3,99000,Good,Former smoker,Whole of Life,420000,262.8,Bancassurance,2016-09-17,9,Lapsed
POL-05ACE4D1,97-9b50-44c5-be89-727aee845221,65,Male,Divorced,1,76000,Fair,Former smoker,Whole of Life,400000,159.0,Direct,2000-01-03,0,Active
POL-017A5CEC,3b-ded9-4746-8f41-7a09c8393c23,55,Male,Married,1,76000,Good,Non-smoker,Whole of Life (Flexible Premium),600000,661.1,IFA,2015-05-03,0,Active
POL-67DAE34E,bc-8ef9-4d29-bea7-1d5cbdfa2c3f,59,F,Divorced,1,89000,Fair,Current smoker,Term Assurance,150000,45.9,Bancassurance,2011-05-01,2,Active
POL-35BF4CA2,f5-4041-4499-81a9-06f41a034860,48,Female,Married,0,42000,Good,Former smoker,Whole of Life (Flexible Premium),700000,321.8,Direct,2002-08-31,0,Active
POL-29F85BCA,69-dd5f-44cf-acdb-9b4560fdc198,29,Male,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,90.5,Direct,2001-03-28,0,Matured
POL-FD0E9952,8c-d58d-400b-8505-3135abf5476b,0,Male,Married,2,59000,Good,Non-smoker,Investment-Linked Life,200000,40.5,Bancassurance,2009-09-18,2,Active
POL-67C7A770,4a-a418-4f4d-a37f-22b9b3d890e1,38,Male,Married,2,42000,Good,Current smoker,Whole of Life,420000,118.0,Online,2019-11-30,0,Active
POL-5F528453,c1-3387-4df7-880a-2bc0274f5495,34,Male,Married,1,64000,Good,Current smoker,Term Assurance,130000,75.3,IFA,2006-05-26,0,Active
POL-9AFC61CF,b3-4391-490c-ae46-840e11573783,26,Male,Widowed,0,54000,Good,Non-smoker,Term Assurance,150000,51.9,Direct,2007-11-24,0,Active
POL-B60E4EFC,01-05e3-4bc1-9323-04747bc17853,52,Male,Married,3,132000,Excellent,Non-smoker,Investment-Linked Life,600000,313.2,Online,2002-10-23,0,Active
POL-1F0BB607,17-1024-4191-bc4c-61fe7d0eed47,53,Male,Married,2,88000,Excellent,Non-smoker,Whole of Life,400000,302.8,Bancassurance,2001-04-15,0,Matured
POL-D8DC2A67,ac-11f3-4579-8815-dfb9a45e80b9,46,Female,Widowed,2,76000,Good,Non-smoker,Whole of Life (Flexible Premium),400000,113.6,Direct,2009-07-23,0,Active
POL-D4F77863,21-9004-4f66-bfd4-50f9691a771d,58,Male,Married,2,115000,Excellent,Non-smoker,Whole of Life (Flexible Premium),900000,544.1,Direct,2013-07-27,0,Active
POL-914CFE8A,0c-bf1f-4956-8ce7-ba30e42513b8,50,Male,Married,2,120000,Fair,Former smoker,Whole of Life (Flexible Premium),540000,426.4,Bancassurance,2008-03-30,0,Active
POL-F40C9045,cc-2226-401c-98af-581283aaf593,41,Male,Divorced,1,70000,Excellent,Non-smoker,Whole of Life (Flexible Premium),800000,135.4,IFA,2014-01-17,0,Active
POL-0D3DEC94,a8-123e-46d4-8d97-e87622bffa4c,45,Female,Married,2,165000,Good,Non-smoker,Whole of Life,500000,265.0,Bancassurance,2021-01-16,0,Active
POL-99F88631,c8-8776-4a06-97da-5c630c88f104,39,Female,Married,1,72000,Fair,Non-smoker,Term Assurance,300000,55.1,Bancassurance,2018-08-25,0,Active
POL-EB4659E7,84-0a51-4c28-8ff0-18edcba66ec2,58,Male,Married,2,160000,Fair,Former smoker,Whole of Life (Flexible Premium),1200000,205.3,Direct,2016-03-13,0,Active
POL-241E2B39,d5-59fb-4f38-99a4-b9ad4fd0c5bc,26,Female,Married,0,74000,Excellent,Non-smoker,Term Assurance,100000,40.9,IFA,2012-08-16,1,Active
POL-27BAFD54,e5-99ca-4e2b-8c84-1bc7d5ee29d1,36,Male,Single,0,52000,Good,Non-smoker,Term Assurance,100000,48.9,Bancassurance,2006-07-22,0,Active
POL-6D8AED0C,43-186f-4625-b34b-bff78c8fd714,51,Female,Married,2,88000,Excellent,Non-smoker,Term Assurance,250000,152.2,Direct,2015-03-30,0,Active
POL-C80CD688,ef-9d6b-4a8f-b638-76b0006a8419,63,Female,Widowed,1,60000,Fair,Non-smoker,Investment-Linked Life,750000,158.4,Direct,2004-06-01,0,Matured
POL-128510D9,6d-659a-4003-a5a5-5240b355a421,28,Male,Married,1,76000,Good,Current smoker,Term Assurance,300000,56.7,Online,2013-11-23,0,Active
POL-13C1D20E,20-64ce-4871-8be1-cbb715dc6520,41,Male,Married,2,42000,Good,Non-smoker,Whole of Life (Flexible Premium),620000,216.8,IFA,2016-02-29,0,Active
POL-46A883F8,23-8dd9-4718-afc6-ce11c3c42e72,48,Female,Married,2,190000,Good,Non-smoker,Whole of Life,750000,263.4,Bancassurance,2013-04-05,0,Active
POL-B32F6E71,41-9726-4d22-8d9c-f4dcd66f174a,29,Male,Married,2,56000,Excellent,Current smoker,Term Assurance,180000,63.9,Direct,2007-06-30,0,Active
POL-615406EB,eb-0e7d-4720-8c37-db2bcf1ad461,28,Female,Single,0,46000,Excellent,Non-smoker,Term Assurance,120000,45.3,Direct,2017-06-03,0,Active
POL-3B90E404,8e-344d-4600-9dfa-f16d8de3ebbe,36,Female,Married,3,62000,Good,Non-smoker,Whole of Life,320000,120.4,Direct,2000-10-23,2,Active
POL-3E3D1C67,e2-28e5-4431-bb98-84dcd3670034,32,Female,Married,0,88000,Excellent,Non-smoker,Term Assurance,250000,203.6,Bancassurance,2018-03-20,0,Active
POL-1278FCB5,c8-63df-4e17-94be-e36ea7a94584,38,Female,Married,3,82000,Excellent,Non-smoker,Whole of Life,750000,265.8,Direct,2008-08-19,0,Claimed
POL-9E2619C5,6e-22e4-42b0-b17b-3d694d2e02e9,28,Male,Married,1,75000,Good,Non-smoker,Whole of Life (Flexible Premium),200000,695.6,Online,2007-04-04,0,Active
POL-5473BE21,6f-b4a4-449b-a93b-db69dcda2c40,60,Female,Single,0,46000,Good,Non-smoker,Term Assurance,100000,55.0,IFA,2018-06-10,0,Active
